Group 1,Group 2,Sample size G1,Sample size G2,Median centile G1,Median centile G2,P uncorrected,Cohens D lower CI,Cohens D upper CI,Cohens D,Mean group difference,P corrected (BH-FDR),Sex,Median group difference
SCZ-Relative,SPECIFIC PHOBIA,71,159,0.551,0.44,0.0386,0.583,0.018,0.301,0.085,0.1115,Female,0.112
SCZ-Relative,Subacute Pain,71,0,0.551,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
SMC,SPECIFIC PHOBIA,59,159,0.668,0.44,0.0004,0.875,0.265,0.57,0.156,0.0021,Female,0.229
SMC,Subacute Pain,59,0,0.668,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
SPECIFIC PHOBIA,Subacute Pain,159,0,0.44,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
CN,ABNORMAL VENTRICAL,33121,107,0.497,0.368,0.0016,0.499,0.119,0.309,0.088,0.0078,Male,0.128
CN,AD,33121,456,0.497,0.128,0.0002,1.065,0.879,0.972,0.276,0.0012,Male,0.368
CN,ADHD,33121,639,0.497,0.459,0.0432,0.158,0.002,0.08,0.023,0.133,Male,0.038
CN,Anorexia/Bulima,33121,3,0.497,0.685,0.67413,0.862,-1.402,-0.27,-0.077,1,Male,-0.188
CN,Anxiety/Phobia,33121,565,0.497,0.47,0.43156,0.117,-0.049,0.034,0.01,0.8221,Male,0.027
CN,ASD,33121,1607,0.497,0.531,0.001,-0.032,-0.132,-0.082,-0.023,0.0052,Male,-0.034
CN,Attention & Learning difficulty,33121,227,0.497,0.432,0.06819,0.253,-0.008,0.123,0.035,0.1899,Male,0.065
CN,BD,33121,83,0.497,0.483,0.89711,0.227,-0.203,0.012,0.003,1,Male,0.014
CN,BIPOLAR/PSYCH-RELATIVE,33121,27,0.497,0.571,0.88611,0.35,-0.405,-0.028,-0.008,1,Male,-0.074
CN,Chronic Pain,33121,0,0.497,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
CN,DEMENTIA - LBD,33121,26,0.497,0.051,0.0002,1.623,0.854,1.238,0.352,0.0012,Male,0.445
CN,EMCI,33121,170,0.497,0.512,0.36636,0.079,-0.223,-0.072,-0.02,0.7343,Male,-0.016
CN,LMCI,33121,341,0.497,0.173,0.0002,0.933,0.719,0.826,0.234,0.0012,Male,0.324
CN,MCI,33121,188,0.497,0.27,0.0002,0.728,0.441,0.584,0.166,0.0012,Male,0.227
CN,MCI-Risk,33121,0,0.497,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
CN,MDD,33121,1635,0.497,0.492,0.59094,0.063,-0.036,0.013,0.004,1,Male,0.005
CN,ND,33121,74,0.497,0.344,0.0036,0.568,0.112,0.34,0.097,0.0163,Male,0.153
CN,OCD,33121,80,0.497,0.438,0.14959,0.379,-0.06,0.16,0.045,0.376,Male,0.058
CN,Other,33121,2,0.497,0.488,0.9659,1.419,-1.353,0.033,0.009,1,Male,0.008
CN,OTHER,33121,43,0.497,0.247,0.0004,0.86,0.262,0.561,0.159,0.0022,Male,0.249
CN,Other Psychiatric,33121,142,0.497,0.482,0.76952,0.189,-0.141,0.024,0.007,1,Male,0.015
CN,PD,33121,0,0.497,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
CN,SAD,33121,155,0.497,0.477,0.61814,0.197,-0.118,0.04,0.011,1,Male,0.02
CN,Schizoaffective Disorder,33121,30,0.497,0.313,0.0098,0.83,0.114,0.472,0.134,0.0365,Male,0.183
CN,Schizoaffective Disorder - Relative,33121,26,0.497,0.632,0.32737,0.196,-0.573,-0.189,-0.054,0.6706,Male,-0.135
CN,SCZ,33121,212,0.497,0.238,0.0002,0.72,0.45,0.585,0.166,0.0012,Male,0.259
CN,SCZ-Relative,33121,33,0.497,0.452,0.48835,0.218,-0.465,-0.123,-0.035,0.8865,Male,0.045
CN,SMC,33121,44,0.497,0.519,0.21138,0.104,-0.487,-0.191,-0.054,0.4866,Male,-0.022
CN,SPECIFIC PHOBIA,33121,55,0.497,0.42,0.43096,0.37,-0.159,0.106,0.03,0.8221,Male,0.076
CN,Subacute Pain,33121,0,0.497,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
ABNORMAL VENTRICAL,AD,107,456,0.368,0.128,0.0002,0.958,0.527,0.743,0.188,0.0012,Male,0.24
ABNORMAL VENTRICAL,ADHD,107,639,0.368,0.459,0.0336,-0.014,-0.425,-0.22,-0.065,0.1076,Male,-0.09
ABNORMAL VENTRICAL,Anorexia/Bulima,107,3,0.368,0.685,0.32417,0.569,-1.757,-0.594,-0.164,0.667,Male,-0.316
ABNORMAL VENTRICAL,Anxiety/Phobia,107,565,0.368,0.47,0.0096,-0.067,-0.482,-0.275,-0.078,0.036,Male,-0.102
ABNORMAL VENTRICAL,ASD,107,1607,0.368,0.531,0.0004,-0.171,-0.563,-0.367,-0.111,0.0022,Male,-0.162
ABNORMAL VENTRICAL,Attention & Learning difficulty,107,227,0.368,0.432,0.13459,0.056,-0.406,-0.175,-0.053,0.3458,Male,-0.063
ABNORMAL VENTRICAL,BD,107,83,0.368,0.483,0.0396,-0.015,-0.595,-0.305,-0.084,0.1236,Male,-0.115
ABNORMAL VENTRICAL,BIPOLAR/PSYCH-RELATIVE,107,27,0.368,0.571,0.11359,0.074,-0.783,-0.355,-0.096,0.2967,Male,-0.203
ABNORMAL VENTRICAL,Chronic Pain,107,0,0.368,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
ABNORMAL VENTRICAL,DEMENTIA - LBD,107,26,0.368,0.051,0.0002,1.446,0.548,0.997,0.264,0.0012,Male,0.317
ABNORMAL VENTRICAL,EMCI,107,170,0.368,0.512,0.0032,-0.142,-0.633,-0.388,-0.108,0.0147,Male,-0.144
ABNORMAL VENTRICAL,LMCI,107,341,0.368,0.173,0.0002,0.765,0.324,0.544,0.147,0.0012,Male,0.195
ABNORMAL VENTRICAL,MCI,107,188,0.368,0.27,0.0226,0.518,0.039,0.279,0.078,0.0773,Male,0.098
ABNORMAL VENTRICAL,MCI-Risk,107,0,0.368,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
ABNORMAL VENTRICAL,MDD,107,1635,0.368,0.492,0.0042,-0.095,-0.487,-0.291,-0.084,0.0183,Male,-0.124
ABNORMAL VENTRICAL,ND,107,74,0.368,0.344,0.85911,0.328,-0.269,0.03,0.009,1,Male,0.024
ABNORMAL VENTRICAL,OCD,107,80,0.368,0.438,0.30177,0.138,-0.446,-0.154,-0.042,0.6378,Male,-0.07
ABNORMAL VENTRICAL,Other,107,2,0.368,0.488,0.67473,1.13,-1.701,-0.285,-0.078,1,Male,-0.12
ABNORMAL VENTRICAL,OTHER,107,43,0.368,0.247,0.17558,0.603,-0.113,0.245,0.072,0.4187,Male,0.121
ABNORMAL VENTRICAL,Other Psychiatric,107,142,0.368,0.482,0.0294,-0.024,-0.531,-0.278,-0.081,0.0963,Male,-0.114
ABNORMAL VENTRICAL,PD,107,0,0.368,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
ABNORMAL VENTRICAL,SAD,107,155,0.368,0.477,0.0358,-0.017,-0.515,-0.266,-0.076,0.1132,Male,-0.108
ABNORMAL VENTRICAL,Schizoaffective Disorder,107,30,0.368,0.313,0.43676,0.575,-0.243,0.166,0.046,0.8256,Male,0.055
ABNORMAL VENTRICAL,Schizoaffective Disorder - Relative,107,26,0.368,0.632,0.028,-0.061,-0.934,-0.498,-0.141,0.093,Male,-0.263
ABNORMAL VENTRICAL,SCZ,107,212,0.368,0.238,0.0234,0.509,0.041,0.275,0.078,0.0788,Male,0.13
ABNORMAL VENTRICAL,SCZ-Relative,107,33,0.368,0.452,0.0306,-0.052,-0.846,-0.449,-0.123,0.0994,Male,-0.084
ABNORMAL VENTRICAL,SMC,107,44,0.368,0.519,0.0054,-0.15,-0.867,-0.509,-0.142,0.0228,Male,-0.151
ABNORMAL VENTRICAL,SPECIFIC PHOBIA,107,55,0.368,0.42,0.22078,0.124,-0.533,-0.204,-0.058,0.5057,Male,-0.052
ABNORMAL VENTRICAL,Subacute Pain,107,0,0.368,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
AD,ADHD,456,639,0.128,0.459,0.0002,-0.781,-1.033,-0.907,-0.253,0.0012,Male,-0.33
AD,Anorexia/Bulima,456,3,0.128,0.685,0.0338,-0.279,-2.563,-1.421,-0.352,0.1076,Male,-0.557
AD,Anxiety/Phobia,456,565,0.128,0.47,0.0002,-0.856,-1.118,-0.987,-0.266,0.0012,Male,-0.342
AD,ASD,456,1607,0.128,0.531,0.0002,-0.912,-1.13,-1.021,-0.299,0.0012,Male,-0.402
AD,Attention & Learning difficulty,456,227,0.128,0.432,0.0002,-0.72,-1.053,-0.887,-0.241,0.0012,Male,-0.303
AD,BD,456,83,0.128,0.483,0.0002,-0.836,-1.322,-1.079,-0.272,0.0012,Male,-0.355
AD,BIPOLAR/PSYCH-RELATIVE,456,27,0.128,0.571,0.0002,-0.751,-1.542,-1.146,-0.283,0.0012,Male,-0.443
AD,Chronic Pain,456,0,0.128,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
AD,DEMENTIA - LBD,456,26,0.128,0.051,0.10559,0.706,-0.087,0.309,0.076,0.2774,Male,0.077
AD,EMCI,456,170,0.128,0.512,0.0002,-0.964,-1.339,-1.152,-0.296,0.0012,Male,-0.384
AD,LMCI,456,341,0.128,0.173,0.025,-0.02,-0.302,-0.161,-0.041,0.0836,Male,-0.045
AD,MCI,456,188,0.128,0.27,0.0002,-0.253,-0.596,-0.425,-0.11,0.0012,Male,-0.142
AD,MCI-Risk,456,0,0.128,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
AD,MDD,456,1635,0.128,0.492,0.0002,-0.859,-1.075,-0.967,-0.272,0.0012,Male,-0.364
AD,ND,456,74,0.128,0.344,0.0002,-0.433,-0.933,-0.683,-0.179,0.0012,Male,-0.216
AD,OCD,456,80,0.128,0.438,0.0002,-0.671,-1.16,-0.915,-0.23,0.0012,Male,-0.31
AD,Other,456,2,0.128,0.488,0.17118,0.318,-2.471,-1.077,-0.266,0.4168,Male,-0.36
AD,OTHER,456,43,0.128,0.247,0.0078,-0.139,-0.769,-0.454,-0.116,0.0295,Male,-0.119
AD,Other Psychiatric,456,142,0.128,0.482,0.0002,-0.83,-1.225,-1.027,-0.269,0.0012,Male,-0.354
AD,PD,456,0,0.128,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
AD,SAD,456,155,0.128,0.477,0.0002,-0.824,-1.206,-1.015,-0.264,0.0012,Male,-0.348
AD,Schizoaffective Disorder,456,30,0.128,0.313,0.004,-0.194,-0.938,-0.566,-0.142,0.0175,Male,-0.185
AD,Schizoaffective Disorder - Relative,456,26,0.128,0.632,0.0002,-0.904,-1.713,-1.309,-0.329,0.0012,Male,-0.503
AD,SCZ,456,212,0.128,0.238,0.0002,-0.254,-0.583,-0.419,-0.109,0.0012,Male,-0.11
AD,SCZ-Relative,456,33,0.128,0.452,0.0002,-0.886,-1.612,-1.249,-0.311,0.0012,Male,-0.324
AD,SMC,456,44,0.128,0.519,0.0002,-0.993,-1.634,-1.313,-0.33,0.0012,Male,-0.391
AD,SPECIFIC PHOBIA,456,55,0.128,0.42,0.0002,-0.684,-1.257,-0.97,-0.246,0.0012,Male,-0.292
AD,Subacute Pain,456,0,0.128,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
ADHD,Anorexia/Bulima,639,3,0.459,0.685,0.58054,0.804,-1.469,-0.332,-0.099,0.9935,Male,-0.226
ADHD,Anxiety/Phobia,639,565,0.459,0.47,0.45115,0.069,-0.158,-0.045,-0.013,0.8459,Male,-0.011
ADHD,ASD,639,1607,0.459,0.531,0.0012,-0.06,-0.244,-0.152,-0.046,0.0061,Male,-0.072
ADHD,Attention & Learning difficulty,639,227,0.459,0.432,0.60594,0.192,-0.112,0.04,0.012,1,Male,0.027
ADHD,BD,639,83,0.459,0.483,0.57454,0.164,-0.294,-0.065,-0.019,0.9895,Male,-0.024
ADHD,BIPOLAR/PSYCH-RELATIVE,639,27,0.459,0.571,0.61394,0.283,-0.489,-0.103,-0.031,1,Male,-0.112
ADHD,Chronic Pain,639,0,0.459,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
ADHD,DEMENTIA - LBD,639,26,0.459,0.051,0.0002,1.507,0.712,1.11,0.329,0.0012,Male,0.407
ADHD,EMCI,639,170,0.459,0.512,0.08219,0.023,-0.316,-0.146,-0.043,0.2248,Male,-0.054
ADHD,LMCI,639,341,0.459,0.173,0.0002,0.869,0.598,0.734,0.212,0.0012,Male,0.286
ADHD,MCI,639,188,0.459,0.27,0.0002,0.649,0.32,0.484,0.143,0.0012,Male,0.189
ADHD,MCI-Risk,639,0,0.459,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
ADHD,MDD,639,1635,0.459,0.492,0.15658,0.027,-0.156,-0.065,-0.019,0.3873,Male,-0.033
ADHD,ND,639,74,0.459,0.344,0.0494,0.485,0.002,0.244,0.074,0.1501,Male,0.115
ADHD,OCD,639,80,0.459,0.438,0.51195,0.309,-0.157,0.076,0.023,0.9156,Male,0.02
ADHD,Other,639,2,0.459,0.488,0.94751,1.346,-1.435,-0.044,-0.013,1,Male,-0.03
ADHD,OTHER,639,43,0.459,0.247,0.0034,0.764,0.143,0.454,0.137,0.0155,Male,0.211
ADHD,Other Psychiatric,639,142,0.459,0.482,0.59334,0.129,-0.235,-0.053,-0.016,1,Male,-0.023
ADHD,PD,639,0,0.459,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
ADHD,SAD,639,155,0.459,0.477,0.67873,0.137,-0.214,-0.039,-0.012,1,Male,-0.018
ADHD,Schizoaffective Disorder,639,30,0.459,0.313,0.05039,0.74,0.005,0.372,0.111,0.151,Male,0.145
ADHD,Schizoaffective Disorder - Relative,639,26,0.459,0.632,0.20398,0.139,-0.648,-0.255,-0.076,0.4743,Male,-0.173
ADHD,SCZ,639,212,0.459,0.238,0.0002,0.64,0.326,0.483,0.143,0.0012,Male,0.221
ADHD,SCZ-Relative,639,33,0.459,0.452,0.27017,0.156,-0.545,-0.194,-0.058,0.5898,Male,0.007
ADHD,SMC,639,44,0.459,0.519,0.09719,0.048,-0.565,-0.258,-0.077,0.2573,Male,-0.06
ADHD,SPECIFIC PHOBIA,639,55,0.459,0.42,0.85951,0.3,-0.252,0.024,0.007,1,Male,0.038
ADHD,Subacute Pain,639,0,0.459,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Anorexia/Bulima,Anxiety/Phobia,3,565,0.685,0.47,0.59914,1.439,-0.836,0.301,0.086,1,Male,0.215
Anorexia/Bulima,ASD,3,1607,0.685,0.531,0.77752,1.308,-0.959,0.175,0.053,1,Male,0.154
Anorexia/Bulima,Attention & Learning difficulty,3,227,0.685,0.432,0.56694,1.5,-0.791,0.354,0.112,0.9837,Male,0.253
Anorexia/Bulima,BD,3,83,0.685,0.483,0.62274,1.457,-0.882,0.287,0.08,1,Male,0.202
Anorexia/Bulima,BIPOLAR/PSYCH-RELATIVE,3,27,0.685,0.571,0.67833,1.522,-0.976,0.273,0.069,1,Male,0.114
Anorexia/Bulima,Chronic Pain,3,0,0.685,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Anorexia/Bulima,DEMENTIA - LBD,3,26,0.685,0.051,0.0212,3.255,0.551,1.903,0.428,0.0741,Male,0.633
Anorexia/Bulima,EMCI,3,170,0.685,0.512,0.75412,1.349,-0.95,0.2,0.056,1,Male,0.173
Anorexia/Bulima,LMCI,3,341,0.685,0.173,0.07259,2.304,0.016,1.16,0.311,0.2009,Male,0.512
Anorexia/Bulima,MCI,3,188,0.685,0.27,0.17378,2.005,-0.297,0.854,0.243,0.4187,Male,0.415
Anorexia/Bulima,MCI-Risk,3,0,0.685,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Anorexia/Bulima,MDD,3,1635,0.685,0.492,0.64194,1.411,-0.856,0.278,0.08,1,Male,0.193
Anorexia/Bulima,ND,3,74,0.685,0.344,0.41976,1.688,-0.665,0.512,0.173,0.8167,Male,0.341
Anorexia/Bulima,OCD,3,80,0.685,0.438,0.46355,1.615,-0.73,0.442,0.122,0.8588,Male,0.246
Anorexia/Bulima,Other,3,2,0.685,0.488,0.80072,3.23,-2.613,0.309,0.086,1,Male,0.196
Anorexia/Bulima,OTHER,3,43,0.685,0.247,0.26277,1.921,-0.504,0.708,0.236,0.5764,Male,0.437
Anorexia/Bulima,Other Psychiatric,3,142,0.685,0.482,0.66613,1.428,-0.879,0.275,0.083,1,Male,0.203
Anorexia/Bulima,PD,3,0,0.685,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Anorexia/Bulima,SAD,3,155,0.685,0.477,0.62574,1.448,-0.855,0.297,0.088,1,Male,0.208
Anorexia/Bulima,Schizoaffective Disorder,3,30,0.685,0.313,0.26217,1.961,-0.535,0.713,0.211,0.5764,Male,0.371
Anorexia/Bulima,Schizoaffective Disorder - Relative,3,26,0.685,0.632,0.9575,1.324,-1.179,0.072,0.023,1,Male,0.053
Anorexia/Bulima,SCZ,3,212,0.685,0.238,0.18458,1.986,-0.312,0.837,0.243,0.4357,Male,0.447
Anorexia/Bulima,SCZ-Relative,3,33,0.685,0.452,0.79372,1.38,-1.073,0.153,0.042,1,Male,0.233
Anorexia/Bulima,SMC,3,44,0.685,0.519,0.90631,1.278,-1.125,0.077,0.022,1,Male,0.166
Anorexia/Bulima,SPECIFIC PHOBIA,3,55,0.685,0.42,0.56554,1.547,-0.832,0.358,0.107,0.9837,Male,0.264
Anorexia/Bulima,Subacute Pain,3,0,0.685,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Anxiety/Phobia,ASD,565,1607,0.47,0.531,0.0234,-0.014,-0.206,-0.11,-0.033,0.0788,Male,-0.061
Anxiety/Phobia,Attention & Learning difficulty,565,227,0.47,0.432,0.27377,0.24,-0.069,0.086,0.025,0.5909,Male,0.038
Anxiety/Phobia,BD,565,83,0.47,0.483,0.85631,0.209,-0.253,-0.022,-0.006,1,Male,-0.013
Anxiety/Phobia,BIPOLAR/PSYCH-RELATIVE,565,27,0.47,0.571,0.75192,0.325,-0.448,-0.062,-0.017,1,Male,-0.101
Anxiety/Phobia,Chronic Pain,565,0,0.47,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Anxiety/Phobia,DEMENTIA - LBD,565,26,0.47,0.051,0.0002,1.607,0.807,1.207,0.342,0.0012,Male,0.418
Anxiety/Phobia,EMCI,565,170,0.47,0.512,0.22978,0.066,-0.277,-0.105,-0.03,0.5187,Male,-0.042
Anxiety/Phobia,LMCI,565,341,0.47,0.173,0.0002,0.944,0.665,0.805,0.225,0.0012,Male,0.297
Anxiety/Phobia,MCI,565,188,0.47,0.27,0.0002,0.715,0.38,0.547,0.156,0.0012,Male,0.2
Anxiety/Phobia,MCI-Risk,565,0,0.47,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Anxiety/Phobia,MDD,565,1635,0.47,0.492,0.69773,0.076,-0.116,-0.02,-0.006,1,Male,-0.022
Anxiety/Phobia,ND,565,74,0.47,0.344,0.0124,0.541,0.054,0.297,0.087,0.045,Male,0.126
Anxiety/Phobia,OCD,565,80,0.47,0.438,0.30957,0.36,-0.109,0.126,0.036,0.6426,Male,0.031
Anxiety/Phobia,Other,565,2,0.47,0.488,0.9967,1.391,-1.392,-0.001,0,1,Male,-0.019
Anxiety/Phobia,OTHER,565,43,0.47,0.247,0.0012,0.829,0.205,0.517,0.15,0.0061,Male,0.222
Anxiety/Phobia,Other Psychiatric,565,142,0.47,0.482,0.91591,0.174,-0.194,-0.01,-0.003,1,Male,-0.012
Anxiety/Phobia,PD,565,0,0.47,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Anxiety/Phobia,SAD,565,155,0.47,0.477,0.9529,0.184,-0.173,0.006,0.002,1,Male,-0.007
Anxiety/Phobia,Schizoaffective Disorder,565,30,0.47,0.313,0.0216,0.803,0.065,0.434,0.124,0.0749,Male,0.157
Anxiety/Phobia,Schizoaffective Disorder - Relative,565,26,0.47,0.632,0.27457,0.174,-0.614,-0.22,-0.063,0.5909,Male,-0.162
Anxiety/Phobia,SCZ,565,212,0.47,0.238,0.0002,0.706,0.385,0.545,0.156,0.0012,Male,0.232
Anxiety/Phobia,SCZ-Relative,565,33,0.47,0.452,0.38496,0.195,-0.509,-0.157,-0.045,0.7593,Male,0.018
Anxiety/Phobia,SMC,565,44,0.47,0.519,0.15198,0.084,-0.531,-0.224,-0.064,0.38,Male,-0.049
Anxiety/Phobia,SPECIFIC PHOBIA,565,55,0.47,0.42,0.63474,0.348,-0.207,0.071,0.02,1,Male,0.049
Anxiety/Phobia,Subacute Pain,565,0,0.47,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
ASD,Attention & Learning difficulty,1607,227,0.531,0.432,0.0076,0.33,0.051,0.191,0.058,0.0294,Male,0.099
ASD,BD,1607,83,0.531,0.483,0.42936,0.309,-0.132,0.088,0.027,0.8221,Male,0.048
ASD,BIPOLAR/PSYCH-RELATIVE,1607,27,0.531,0.571,0.79632,0.432,-0.33,0.051,0.016,1,Male,-0.04
ASD,Chronic Pain,1607,0,0.531,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
ASD,DEMENTIA - LBD,1607,26,0.531,0.051,0.0002,1.626,0.846,1.236,0.375,0.0012,Male,0.479
ASD,EMCI,1607,170,0.531,0.512,0.90251,0.168,-0.148,0.01,0.003,1,Male,0.018
ASD,LMCI,1607,341,0.531,0.173,0.0002,0.984,0.744,0.864,0.258,0.0012,Male,0.358
ASD,MCI,1607,188,0.531,0.27,0.0002,0.778,0.473,0.626,0.189,0.0012,Male,0.261
ASD,MCI-Risk,1607,0,0.531,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
ASD,MDD,1607,1635,0.531,0.492,0.0078,0.16,0.023,0.092,0.027,0.0295,Male,0.039
ASD,ND,1607,74,0.531,0.344,0.0018,0.626,0.159,0.392,0.12,0.0087,Male,0.187
ASD,OCD,1607,80,0.531,0.438,0.05099,0.452,0.002,0.227,0.069,0.151,Male,0.092
ASD,Other,1607,2,0.531,0.488,0.87071,1.496,-1.28,0.108,0.033,1,Male,0.042
ASD,OTHER,1607,43,0.531,0.247,0.0002,0.903,0.295,0.599,0.183,0.0012,Male,0.283
ASD,Other Psychiatric,1607,142,0.531,0.482,0.25297,0.271,-0.073,0.099,0.03,0.5628,Male,0.049
ASD,PD,1607,0,0.531,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
ASD,SAD,1607,155,0.531,0.477,0.17258,0.279,-0.051,0.114,0.035,0.418,Male,0.054
ASD,Schizoaffective Disorder,1607,30,0.531,0.313,0.004,0.879,0.155,0.517,0.157,0.0175,Male,0.217
ASD,Schizoaffective Disorder - Relative,1607,26,0.531,0.632,0.59914,0.289,-0.487,-0.099,-0.03,1,Male,-0.101
ASD,SCZ,1607,212,0.531,0.238,0.0002,0.771,0.481,0.626,0.189,0.0012,Male,0.293
ASD,SCZ-Relative,1607,33,0.531,0.452,0.81132,0.307,-0.383,-0.038,-0.012,1,Male,0.079
ASD,SMC,1607,44,0.531,0.519,0.49375,0.198,-0.402,-0.102,-0.031,0.8899,Male,0.012
ASD,SPECIFIC PHOBIA,1607,55,0.531,0.42,0.20558,0.444,-0.094,0.175,0.053,0.4756,Male,0.11
ASD,Subacute Pain,1607,0,0.531,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Attention & Learning difficulty,BD,227,83,0.432,0.483,0.42176,0.149,-0.356,-0.103,-0.031,0.8172,Male,-0.051
Attention & Learning difficulty,BIPOLAR/PSYCH-RELATIVE,227,27,0.432,0.571,0.49735,0.262,-0.54,-0.139,-0.043,0.8929,Male,-0.139
Attention & Learning difficulty,Chronic Pain,227,0,0.432,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Attention & Learning difficulty,DEMENTIA - LBD,227,26,0.432,0.051,0.0002,1.453,0.618,1.035,0.317,0.0012,Male,0.38
Attention & Learning difficulty,EMCI,227,170,0.432,0.512,0.06419,0.016,-0.384,-0.184,-0.055,0.1809,Male,-0.081
Attention & Learning difficulty,LMCI,227,341,0.432,0.173,0.0002,0.868,0.522,0.695,0.2,0.0012,Male,0.259
Attention & Learning difficulty,MCI,227,188,0.432,0.27,0.0002,0.632,0.239,0.435,0.131,0.0012,Male,0.162
Attention & Learning difficulty,MCI-Risk,227,0,0.432,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Attention & Learning difficulty,MDD,227,1635,0.432,0.492,0.13659,0.033,-0.245,-0.106,-0.031,0.349,Male,-0.06
Attention & Learning difficulty,ND,227,74,0.432,0.344,0.14459,0.457,-0.071,0.193,0.062,0.3654,Male,0.088
Attention & Learning difficulty,OCD,227,80,0.432,0.438,0.78992,0.29,-0.221,0.034,0.01,1,Male,-0.007
Attention & Learning difficulty,Other,227,2,0.432,0.488,0.89851,1.318,-1.48,-0.081,-0.025,1,Male,-0.057
Attention & Learning difficulty,OTHER,227,43,0.432,0.247,0.018,0.721,0.063,0.392,0.125,0.0639,Male,0.184
Attention & Learning difficulty,Other Psychiatric,227,142,0.432,0.482,0.40016,0.12,-0.301,-0.091,-0.028,0.7851,Male,-0.05
Attention & Learning difficulty,PD,227,0,0.432,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Attention & Learning difficulty,SAD,227,155,0.432,0.477,0.46715,0.128,-0.282,-0.077,-0.024,0.862,Male,-0.045
Attention & Learning difficulty,Schizoaffective Disorder,227,30,0.432,0.313,0.09739,0.701,-0.066,0.318,0.099,0.2573,Male,0.118
Attention & Learning difficulty,Schizoaffective Disorder - Relative,227,26,0.432,0.632,0.18018,0.127,-0.69,-0.281,-0.088,0.4275,Male,-0.2
Attention & Learning difficulty,SCZ,227,212,0.432,0.238,0.0002,0.623,0.244,0.433,0.131,0.0012,Male,0.194
Attention & Learning difficulty,SCZ-Relative,227,33,0.432,0.452,0.22478,0.141,-0.594,-0.226,-0.07,0.5124,Male,-0.02
Attention & Learning difficulty,SMC,227,44,0.432,0.519,0.08379,0.038,-0.613,-0.288,-0.089,0.2279,Male,-0.087
Attention & Learning difficulty,SPECIFIC PHOBIA,227,55,0.432,0.42,0.92351,0.28,-0.312,-0.016,-0.005,1,Male,0.011
Attention & Learning difficulty,Subacute Pain,227,0,0.432,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
BD,BIPOLAR/PSYCH-RELATIVE,83,27,0.483,0.571,0.85611,0.397,-0.481,-0.042,-0.011,1,Male,-0.088
BD,Chronic Pain,83,0,0.483,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
BD,DEMENTIA - LBD,83,26,0.483,0.051,0.0002,1.8,0.841,1.32,0.348,0.0012,Male,0.431
BD,EMCI,83,170,0.483,0.512,0.52915,0.179,-0.349,-0.085,-0.024,0.9427,Male,-0.029
BD,LMCI,83,341,0.483,0.173,0.0002,1.105,0.61,0.857,0.231,0.0012,Male,0.31
BD,MCI,83,188,0.483,0.27,0.0004,0.841,0.313,0.577,0.162,0.0022,Male,0.213
BD,MCI-Risk,83,0,0.483,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
BD,MDD,83,1635,0.483,0.492,0.9937,0.222,-0.219,0.001,0,1,Male,-0.009
BD,ND,83,74,0.483,0.344,0.05979,0.621,-0.015,0.303,0.093,0.1706,Male,0.139
BD,OCD,83,80,0.483,0.438,0.32337,0.462,-0.158,0.152,0.042,0.667,Male,0.044
BD,Other,83,2,0.483,0.488,0.9825,1.445,-1.401,0.022,0.006,1,Male,-0.006
