Group 1,Group 2,Sample size G1,Sample size G2,Median centile G1,Median centile G2,P uncorrected,Cohens D lower CI,Cohens D upper CI,Cohens D,Mean group difference,P corrected (BH-FDR),Sex,Median group difference
Anxiety/Phobia,SCZ,589,718,0.529,0.444,0.0004,0.313,0.094,0.204,0.06,0.0019,Male,0.085
Anxiety/Phobia,SCZ-Relative,589,66,0.529,0.513,0.40076,0.364,-0.146,0.109,0.032,0.5837,Male,0.016
Anxiety/Phobia,SMC,589,44,0.529,0.558,0.67093,0.241,-0.373,-0.066,-0.019,0.8237,Male,-0.029
Anxiety/Phobia,SPECIFIC PHOBIA,589,55,0.529,0.494,0.51275,0.368,-0.186,0.091,0.027,0.6896,Male,0.036
ASD,Attention & Learning difficulty,1610,227,0.501,0.23,0.0002,0.758,0.477,0.617,0.186,0.0011,Male,0.271
ASD,BD,1610,97,0.501,0.524,0.9663,0.209,-0.201,0.004,0.001,1,Male,-0.022
ASD,Chronic Pain,1610,59,0.501,0.496,0.9997,0.262,-0.258,0.002,0.001,1,Male,0.005
ASD,EMCI,1610,170,0.501,0.454,0.27917,0.244,-0.072,0.086,0.026,0.4516,Male,0.047
ASD,LMCI,1610,341,0.501,0.329,0.0002,0.442,0.207,0.325,0.098,0.0011,Male,0.172
ASD,MCI,1610,197,0.501,0.406,0.0048,0.361,0.064,0.212,0.064,0.0164,Male,0.096
ASD,MCI-Risk,1610,0,0.501,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
ASD,MDD,1610,1789,0.501,0.515,0.0126,-0.017,-0.152,-0.084,-0.025,0.0375,Male,-0.014
ASD,ND,1610,74,0.501,0.212,0.0002,0.777,0.309,0.543,0.165,0.0011,Male,0.289
ASD,OCD,1610,84,0.501,0.57,0.39636,0.124,-0.315,-0.096,-0.029,0.5821,Male,-0.069
ASD,Other,1610,39,0.501,0.561,0.45775,0.197,-0.439,-0.121,-0.037,0.6427,Male,-0.06
ASD,OTHER,1610,43,0.501,0.304,0.0206,0.671,0.065,0.368,0.112,0.056,Male,0.197
ASD,Other Psychiatric,1610,142,0.501,0.401,0.002,0.433,0.089,0.261,0.079,0.0075,Male,0.1
ASD,PD,1610,136,0.501,0.598,0.0006,-0.146,-0.497,-0.321,-0.097,0.0027,Male,-0.097
ASD,SAD,1610,155,0.501,0.484,0.68233,0.199,-0.131,0.034,0.01,0.8343,Male,0.017
ASD,Schizoaffective Disorder,1610,56,0.501,0.398,0.09979,0.489,-0.044,0.222,0.067,0.1957,Male,0.103
ASD,SCZ,1610,718,0.501,0.444,0.0184,0.195,0.019,0.107,0.032,0.0521,Male,0.057
ASD,SCZ-Relative,1610,66,0.501,0.513,0.92871,0.26,-0.233,0.014,0.004,1,Male,-0.012
ASD,SMC,1610,44,0.501,0.558,0.30997,0.145,-0.455,-0.155,-0.047,0.4923,Male,-0.057
ASD,SPECIFIC PHOBIA,1610,55,0.501,0.494,0.9793,0.265,-0.273,-0.004,-0.001,1,Male,0.008
Attention & Learning difficulty,BD,227,97,0.23,0.524,0.0002,-0.411,-0.899,-0.655,-0.184,0.0011,Male,-0.293
Attention & Learning difficulty,Chronic Pain,227,59,0.23,0.496,0.0002,-0.361,-0.946,-0.653,-0.185,0.0011,Male,-0.266
Attention & Learning difficulty,EMCI,227,170,0.23,0.454,0.0002,-0.36,-0.767,-0.563,-0.16,0.0011,Male,-0.224
Attention & Learning difficulty,LMCI,227,341,0.23,0.329,0.0008,-0.135,-0.473,-0.304,-0.088,0.0035,Male,-0.099
Attention & Learning difficulty,MCI,227,197,0.23,0.406,0.0002,-0.239,-0.626,-0.432,-0.121,0.0011,Male,-0.175
Attention & Learning difficulty,MCI-Risk,227,0,0.23,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Attention & Learning difficulty,MDD,227,1789,0.23,0.515,0.0002,-0.598,-0.878,-0.738,-0.21,0.0011,Male,-0.285
Attention & Learning difficulty,ND,227,74,0.23,0.212,0.58594,0.191,-0.336,-0.072,-0.021,0.7479,Male,0.018
Attention & Learning difficulty,OCD,227,84,0.23,0.57,0.0002,-0.513,-1.03,-0.771,-0.215,0.0011,Male,-0.34
Attention & Learning difficulty,Other,227,39,0.23,0.561,0.0006,-0.439,-1.135,-0.787,-0.222,0.0027,Male,-0.331
Attention & Learning difficulty,OTHER,227,43,0.23,0.304,0.12979,0.065,-0.591,-0.263,-0.074,0.2462,Male,-0.074
Attention & Learning difficulty,Other Psychiatric,227,142,0.23,0.401,0.0002,-0.168,-0.593,-0.38,-0.107,0.0011,Male,-0.171
Attention & Learning difficulty,PD,227,136,0.23,0.598,0.0002,-0.794,-1.246,-1.02,-0.282,0.0011,Male,-0.368
Attention & Learning difficulty,SAD,227,155,0.23,0.484,0.0002,-0.4,-0.819,-0.609,-0.175,0.0011,Male,-0.254
Attention & Learning difficulty,Schizoaffective Disorder,227,56,0.23,0.398,0.0094,-0.129,-0.72,-0.424,-0.118,0.0297,Male,-0.168
Attention & Learning difficulty,SCZ,227,718,0.23,0.444,0.0002,-0.374,-0.677,-0.525,-0.153,0.0011,Male,-0.214
Attention & Learning difficulty,SCZ-Relative,227,66,0.23,0.513,0.0002,-0.365,-0.925,-0.645,-0.181,0.0011,Male,-0.283
Attention & Learning difficulty,SMC,227,44,0.23,0.558,0.0002,-0.516,-1.18,-0.848,-0.232,0.0011,Male,-0.328
Attention & Learning difficulty,SPECIFIC PHOBIA,227,55,0.23,0.494,0.0002,-0.362,-0.963,-0.662,-0.187,0.0011,Male,-0.263
BD,Chronic Pain,97,59,0.524,0.496,0.9695,0.324,-0.328,-0.002,-0.001,1,Male,0.027
BD,EMCI,97,170,0.524,0.454,0.49555,0.336,-0.165,0.086,0.025,0.674,Male,0.07
BD,LMCI,97,341,0.524,0.329,0.0044,0.557,0.103,0.33,0.097,0.0151,Male,0.195
BD,MCI,97,197,0.524,0.406,0.08099,0.464,-0.025,0.219,0.063,0.1717,Male,0.118
BD,MCI-Risk,97,0,0.524,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
BD,MDD,97,1789,0.524,0.515,0.37716,0.114,-0.295,-0.091,-0.026,0.5682,Male,0.009
BD,ND,97,74,0.524,0.212,0.0004,0.862,0.242,0.552,0.164,0.0019,Male,0.312
BD,OCD,97,84,0.524,0.57,0.48195,0.189,-0.4,-0.106,-0.03,0.6639,Male,-0.046
BD,Other,97,39,0.524,0.561,0.52295,0.247,-0.504,-0.128,-0.038,0.6979,Male,-0.038
BD,OTHER,97,43,0.524,0.304,0.0364,0.743,0.013,0.378,0.111,0.0887,Male,0.22
BD,Other Psychiatric,97,142,0.524,0.401,0.0434,0.531,0.01,0.27,0.078,0.1029,Male,0.122
BD,PD,97,136,0.524,0.598,0.0088,-0.084,-0.612,-0.348,-0.098,0.0283,Male,-0.075
BD,SAD,97,155,0.524,0.484,0.80152,0.286,-0.224,0.031,0.009,0.9569,Male,0.04
BD,Schizoaffective Disorder,97,56,0.524,0.398,0.16738,0.563,-0.102,0.231,0.066,0.3044,Male,0.125
BD,SCZ,97,718,0.524,0.444,0.32937,0.317,-0.108,0.105,0.031,0.5093,Male,0.08
BD,SCZ-Relative,97,66,0.524,0.513,0.9549,0.325,-0.305,0.01,0.003,1,Male,0.01
BD,SMC,97,44,0.524,0.558,0.34497,0.188,-0.532,-0.172,-0.048,0.5287,Male,-0.034
BD,SPECIFIC PHOBIA,97,55,0.524,0.494,0.9527,0.326,-0.341,-0.008,-0.002,1,Male,0.03
Chronic Pain,EMCI,59,170,0.496,0.454,0.56754,0.385,-0.211,0.087,0.025,0.7307,Male,0.043
Chronic Pain,LMCI,59,341,0.496,0.329,0.021,0.608,0.052,0.33,0.097,0.0567,Male,0.167
Chronic Pain,MCI,59,197,0.496,0.406,0.14599,0.512,-0.073,0.22,0.063,0.2711,Male,0.091
Chronic Pain,MCI-Risk,59,0,0.496,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Chronic Pain,MDD,59,1789,0.496,0.515,0.49335,0.171,-0.348,-0.089,-0.025,0.6738,Male,-0.019
Chronic Pain,ND,59,74,0.496,0.212,0.0018,0.892,0.189,0.54,0.164,0.0069,Male,0.284
Chronic Pain,OCD,59,84,0.496,0.57,0.55574,0.234,-0.438,-0.102,-0.03,0.7252,Male,-0.073
Chronic Pain,Other,59,39,0.496,0.561,0.55854,0.288,-0.532,-0.122,-0.037,0.7261,Male,-0.065
Chronic Pain,OTHER,59,43,0.496,0.304,0.06299,0.771,-0.032,0.369,0.111,0.1408,Male,0.193
Chronic Pain,Other Psychiatric,59,142,0.496,0.401,0.08379,0.576,-0.037,0.269,0.078,0.1761,Male,0.095
Chronic Pain,PD,59,136,0.496,0.598,0.0298,-0.033,-0.652,-0.343,-0.097,0.0757,Male,-0.102
Chronic Pain,SAD,59,155,0.496,0.484,0.82692,0.334,-0.269,0.033,0.01,0.9675,Male,0.013
Chronic Pain,Schizoaffective Disorder,59,56,0.496,0.398,0.21738,0.599,-0.143,0.228,0.067,0.3815,Male,0.098
Chronic Pain,SCZ,59,718,0.496,0.444,0.42616,0.372,-0.16,0.106,0.032,0.607,Male,0.052
Chronic Pain,SCZ-Relative,59,66,0.496,0.513,0.9525,0.367,-0.343,0.012,0.004,1,Male,-0.017
Chronic Pain,SMC,59,44,0.496,0.558,0.39556,0.228,-0.563,-0.167,-0.047,0.5821,Male,-0.061
Chronic Pain,SPECIFIC PHOBIA,59,55,0.496,0.494,0.9771,0.366,-0.377,-0.006,-0.002,1,Male,0.003
EMCI,LMCI,170,341,0.454,0.329,0.0108,0.431,0.061,0.246,0.072,0.0332,Male,0.125
EMCI,MCI,170,197,0.454,0.406,0.22118,0.338,-0.074,0.132,0.038,0.385,Male,0.048
EMCI,MCI-Risk,170,0,0.454,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
EMCI,MDD,170,1789,0.454,0.515,0.027,-0.02,-0.335,-0.178,-0.051,0.0697,Male,-0.061
EMCI,ND,170,74,0.454,0.212,0.0014,0.749,0.194,0.471,0.139,0.0058,Male,0.242
EMCI,OCD,170,84,0.454,0.57,0.14719,0.071,-0.455,-0.192,-0.055,0.2716,Male,-0.116
EMCI,Other,170,39,0.454,0.561,0.23758,0.137,-0.564,-0.214,-0.063,0.4026,Male,-0.108
EMCI,OTHER,170,43,0.454,0.304,0.08579,0.632,-0.044,0.294,0.086,0.1771,Male,0.15
EMCI,Other Psychiatric,170,142,0.454,0.401,0.10879,0.407,-0.041,0.183,0.053,0.211,Male,0.053
EMCI,PD,170,136,0.454,0.598,0.0004,-0.204,-0.662,-0.433,-0.123,0.0019,Male,-0.145
EMCI,SAD,170,155,0.454,0.484,0.64314,0.166,-0.271,-0.053,-0.016,0.8027,Male,-0.03
EMCI,Schizoaffective Disorder,170,56,0.454,0.398,0.35976,0.447,-0.16,0.144,0.041,0.5467,Male,0.056
EMCI,SCZ,170,718,0.454,0.444,0.81532,0.188,-0.147,0.021,0.006,0.9636,Male,0.01
EMCI,SCZ-Relative,170,66,0.454,0.513,0.60974,0.211,-0.361,-0.075,-0.022,0.7726,Male,-0.059
EMCI,SMC,170,44,0.454,0.558,0.12959,0.077,-0.592,-0.257,-0.073,0.2462,Male,-0.104
EMCI,SPECIFIC PHOBIA,170,55,0.454,0.494,0.54515,0.213,-0.399,-0.093,-0.027,0.7167,Male,-0.04
LMCI,MCI,341,197,0.329,0.406,0.18358,0.059,-0.293,-0.117,-0.034,0.3288,Male,-0.077
LMCI,MCI-Risk,341,0,0.329,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
LMCI,MDD,341,1789,0.329,0.515,0.0002,-0.311,-0.544,-0.428,-0.123,0.0011,Male,-0.186
LMCI,ND,341,74,0.329,0.212,0.07339,0.479,-0.026,0.226,0.067,0.161,Male,0.117
LMCI,OCD,341,84,0.329,0.57,0.0016,-0.195,-0.677,-0.436,-0.127,0.0065,Male,-0.241
LMCI,Other,341,39,0.329,0.561,0.0082,-0.122,-0.79,-0.456,-0.135,0.0269,Male,-0.232
LMCI,OTHER,341,43,0.329,0.304,0.77572,0.365,-0.272,0.046,0.014,0.9357,Male,0.025
LMCI,Other Psychiatric,341,142,0.329,0.401,0.52175,0.13,-0.262,-0.066,-0.019,0.6979,Male,-0.072
LMCI,PD,341,136,0.329,0.598,0.0002,-0.47,-0.878,-0.674,-0.195,0.0011,Male,-0.269
LMCI,SAD,341,155,0.329,0.484,0.0018,-0.104,-0.487,-0.296,-0.088,0.0069,Male,-0.155
LMCI,Schizoaffective Disorder,341,56,0.329,0.398,0.47055,0.179,-0.388,-0.105,-0.031,0.6554,Male,-0.069
LMCI,SCZ,341,718,0.329,0.444,0.0008,-0.093,-0.352,-0.223,-0.066,0.0035,Male,-0.115
LMCI,SCZ-Relative,341,66,0.329,0.513,0.0202,-0.054,-0.585,-0.319,-0.094,0.0554,Male,-0.184
LMCI,SMC,341,44,0.329,0.558,0.0028,-0.183,-0.817,-0.5,-0.145,0.0102,Male,-0.229
LMCI,SPECIFIC PHOBIA,341,55,0.329,0.494,0.0238,-0.05,-0.623,-0.336,-0.099,0.0628,Male,-0.164
MCI,MCI-Risk,197,0,0.406,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI,MDD,197,1789,0.406,0.515,0.0002,-0.164,-0.459,-0.311,-0.089,0.0011,Male,-0.109
MCI,ND,197,74,0.406,0.212,0.0096,0.618,0.078,0.348,0.101,0.0301,Male,0.193
MCI,OCD,197,84,0.406,0.57,0.014,-0.07,-0.586,-0.328,-0.093,0.0409,Male,-0.164
MCI,Other,197,39,0.406,0.561,0.05299,-0.002,-0.696,-0.349,-0.101,0.1224,Male,-0.156
MCI,OTHER,197,43,0.406,0.304,0.32257,0.498,-0.166,0.166,0.048,0.5077,Male,0.102
MCI,Other Psychiatric,197,142,0.406,0.401,0.62794,0.268,-0.165,0.052,0.015,0.79,Male,0.004
MCI,PD,197,136,0.406,0.598,0.0002,-0.349,-0.796,-0.573,-0.161,0.0011,Male,-0.193
MCI,SAD,197,155,0.406,0.484,0.09059,0.028,-0.395,-0.184,-0.054,0.1849,Male,-0.078
MCI,Schizoaffective Disorder,197,56,0.406,0.398,0.94411,0.31,-0.287,0.012,0.003,1,Male,0.007
MCI,SCZ,197,718,0.406,0.444,0.17578,0.049,-0.266,-0.108,-0.032,0.3164,Male,-0.039
MCI,SCZ-Relative,197,66,0.406,0.513,0.14579,0.072,-0.489,-0.209,-0.06,0.2711,Male,-0.108
MCI,SMC,197,44,0.406,0.558,0.0158,-0.067,-0.727,-0.397,-0.111,0.0455,Male,-0.152
MCI,SPECIFIC PHOBIA,197,55,0.406,0.494,0.13879,0.074,-0.528,-0.227,-0.065,0.2605,Male,-0.088
MCI-Risk,MDD,0,1789,  NA,0.515,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,ND,0,74,  NA,0.212,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,OCD,0,84,  NA,0.57,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,Other,0,39,  NA,0.561,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,OTHER,0,43,  NA,0.304,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,Other Psychiatric,0,142,  NA,0.401,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,PD,0,136,  NA,0.598,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,SAD,0,155,  NA,0.484,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,Schizoaffective Disorder,0,56,  NA,0.398,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,SCZ,0,718,  NA,0.444,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,SCZ-Relative,0,66,  NA,0.513,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,SMC,0,44,  NA,0.558,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,SPECIFIC PHOBIA,0,55,  NA,0.494,1, NaN, NaN, NaN, NaN,1,Male,  NA
MDD,ND,1789,74,0.515,0.212,0.0002,0.896,0.429,0.662,0.19,0.0011,Male,0.303
MDD,OCD,1789,84,0.515,0.57,0.91371,0.205,-0.233,-0.014,-0.004,1,Male,-0.055
MDD,Other,1789,39,0.515,0.561,0.78852,0.276,-0.359,-0.042,-0.012,0.9446,Male,-0.046
MDD,OTHER,1789,43,0.515,0.304,0.0018,0.78,0.174,0.477,0.137,0.0069,Male,0.211
MDD,Other Psychiatric,1789,142,0.515,0.401,0.0004,0.534,0.191,0.363,0.104,0.0019,Male,0.114
MDD,PD,1789,136,0.515,0.598,0.0044,-0.078,-0.427,-0.253,-0.072,0.0151,Male,-0.083
MDD,SAD,1789,155,0.515,0.484,0.13599,0.287,-0.041,0.123,0.035,0.2566,Male,0.031
MDD,Schizoaffective Disorder,1789,56,0.515,0.398,0.019,0.589,0.056,0.323,0.092,0.0529,Male,0.117
MDD,SCZ,1789,718,0.515,0.444,0.0002,0.284,0.111,0.197,0.057,0.0011,Male,0.071
MDD,SCZ-Relative,1789,66,0.515,0.513,0.42616,0.347,-0.144,0.101,0.029,0.607,Male,0.002
MDD,SMC,1789,44,0.515,0.558,0.61494,0.222,-0.376,-0.077,-0.022,0.7764,Male,-0.043
MDD,SPECIFIC PHOBIA,1789,55,0.515,0.494,0.54275,0.351,-0.186,0.083,0.024,0.7162,Male,0.021
ND,OCD,74,84,0.212,0.57,0.0006,-0.341,-0.988,-0.665,-0.194,0.0027,Male,-0.358
ND,Other,74,39,0.212,0.561,0.0022,-0.256,-1.059,-0.658,-0.202,0.0082,Male,-0.349
ND,OTHER,74,43,0.212,0.304,0.37896,0.204,-0.557,-0.176,-0.053,0.5684,Male,-0.092
ND,Other Psychiatric,74,142,0.212,0.401,0.036,-0.011,-0.579,-0.295,-0.086,0.0887,Male,-0.189
ND,PD,74,136,0.212,0.598,0.0002,-0.616,-1.213,-0.915,-0.262,0.0011,Male,-0.386
ND,SAD,74,155,0.212,0.484,0.0002,-0.229,-0.794,-0.511,-0.155,0.0011,Male,-0.272
ND,Schizoaffective Disorder,74,56,0.212,0.398,0.06459,0.022,-0.683,-0.331,-0.098,0.1435,Male,-0.186
ND,SCZ,74,718,0.212,0.444,0.0004,-0.206,-0.688,-0.447,-0.133,0.0019,Male,-0.232
ND,SCZ-Relative,74,66,0.212,0.513,0.0014,-0.197,-0.878,-0.537,-0.161,0.0058,Male,-0.301
ND,SMC,74,44,0.212,0.558,0.0008,-0.349,-1.127,-0.738,-0.212,0.0035,Male,-0.346
ND,SPECIFIC PHOBIA,74,55,0.212,0.494,0.0036,-0.191,-0.908,-0.549,-0.166,0.0128,Male,-0.281
OCD,Other,84,39,0.57,0.561,0.89291,0.357,-0.411,-0.027,-0.008,1,Male,0.008
OCD,OTHER,84,43,0.57,0.304,0.0114,0.869,0.116,0.493,0.141,0.0348,Male,0.266
OCD,Other Psychiatric,84,142,0.57,0.401,0.0064,0.654,0.107,0.381,0.108,0.0214,Male,0.169
OCD,PD,84,136,0.57,0.598,0.08099,0.029,-0.519,-0.245,-0.068,0.1717,Male,-0.029
OCD,SAD,84,155,0.57,0.484,0.32717,0.401,-0.133,0.134,0.039,0.5093,Male,0.086
OCD,Schizoaffective Disorder,84,56,0.57,0.398,0.0498,0.687,0,0.344,0.096,0.1157,Male,0.172
OCD,SCZ,84,718,0.57,0.444,0.08119,0.434,-0.019,0.207,0.061,0.1717,Male,0.126
OCD,SCZ-Relative,84,66,0.57,0.513,0.47975,0.441,-0.209,0.116,0.033,0.6639,Male,0.057
OCD,SMC,84,44,0.57,0.558,0.73293,0.302,-0.434,-0.066,-0.018,0.8871,Male,0.012
OCD,SPECIFIC PHOBIA,84,55,0.57,0.494,0.56834,0.44,-0.246,0.097,0.028,0.7307,Male,0.076
Other,OTHER,39,43,0.561,0.304,0.0306,0.936,0.043,0.49,0.148,0.0767,Male,0.257
Other,Other Psychiatric,39,142,0.561,0.401,0.0248,0.757,0.039,0.398,0.116,0.065,Male,0.16
Other,PD,39,136,0.561,0.598,0.24218,0.147,-0.571,-0.212,-0.06,0.4061,Male,-0.037
Other,SAD,39,155,0.561,0.484,0.39996,0.51,-0.198,0.156,0.047,0.5837,Male,0.078
Other,Schizoaffective Disorder,39,56,0.561,0.398,0.09379,0.772,-0.062,0.355,0.104,0.187,Male,0.163
Other,SCZ,39,718,0.561,0.444,0.16478,0.555,-0.091,0.232,0.069,0.3012,Male,0.117
Other,SCZ-Relative,39,66,0.561,0.513,0.49735,0.538,-0.264,0.137,0.041,0.674,Male,0.048
Other,SMC,39,44,0.561,0.558,0.85531,0.402,-0.473,-0.036,-0.01,0.9941,Male,0.003
Other,SPECIFIC PHOBIA,39,55,0.561,0.494,0.56074,0.534,-0.299,0.118,0.036,0.7263,Male,0.068
OTHER,Other Psychiatric,43,142,0.304,0.401,0.50855,0.229,-0.458,-0.114,-0.033,0.6865,Male,-0.097
OTHER,PD,43,136,0.304,0.598,0.0002,-0.389,-1.096,-0.743,-0.209,0.0011,Male,-0.294
OTHER,SAD,43,155,0.304,0.484,0.047,0.004,-0.679,-0.337,-0.101,0.1107,Male,-0.18
OTHER,Schizoaffective Disorder,43,56,0.304,0.398,0.44556,0.249,-0.557,-0.154,-0.044,0.6281,Male,-0.094
OTHER,SCZ,43,718,0.304,0.444,0.09199,0.04,-0.577,-0.268,-0.08,0.1866,Male,-0.14
OTHER,SCZ-Relative,43,66,0.304,0.513,0.06039,0.026,-0.757,-0.365,-0.108,0.1359,Male,-0.209
OTHER,SMC,43,44,0.304,0.558,0.0094,-0.139,-1.01,-0.574,-0.159,0.0297,Male,-0.254
OTHER,SPECIFIC PHOBIA,43,55,0.304,0.494,0.05999,0.029,-0.786,-0.379,-0.113,0.1359,Male,-0.19
Other Psychiatric,PD,142,136,0.401,0.598,0.0002,-0.384,-0.868,-0.626,-0.176,0.0011,Male,-0.197
Other Psychiatric,SAD,142,155,0.401,0.484,0.0478,-0.004,-0.462,-0.233,-0.068,0.1118,Male,-0.083
Other Psychiatric,Schizoaffective Disorder,142,56,0.401,0.398,0.80972,0.271,-0.351,-0.04,-0.011,0.9623,Male,0.003
Other Psychiatric,SCZ,142,718,0.401,0.444,0.07719,0.022,-0.339,-0.158,-0.047,0.1672,Male,-0.043
Other Psychiatric,SCZ-Relative,142,66,0.401,0.513,0.07679,0.035,-0.554,-0.259,-0.075,0.1672,Male,-0.112
Other Psychiatric,SMC,142,44,0.401,0.558,0.0078,-0.108,-0.795,-0.452,-0.126,0.0258,Male,-0.157
Other Psychiatric,SPECIFIC PHOBIA,142,55,0.401,0.494,0.08559,0.038,-0.591,-0.277,-0.08,0.1771,Male,-0.092
PD,SAD,136,155,0.598,0.484,0.0018,0.604,0.138,0.371,0.107,0.0069,Male,0.115
PD,Schizoaffective Disorder,136,56,0.598,0.398,0.0006,0.911,0.273,0.592,0.164,0.0027,Male,0.2
PD,SCZ,136,718,0.598,0.444,0.0002,0.625,0.255,0.44,0.129,0.0011,Male,0.154
PD,SCZ-Relative,136,66,0.598,0.513,0.018,0.657,0.061,0.359,0.101,0.0514,Male,0.085
PD,SMC,136,44,0.598,0.558,0.28777,0.528,-0.158,0.185,0.05,0.4633,Male,0.04
PD,SPECIFIC PHOBIA,136,55,0.598,0.494,0.0364,0.656,0.022,0.339,0.096,0.0887,Male,0.105
SAD,Schizoaffective Disorder,155,56,0.484,0.398,0.20538,0.5,-0.116,0.192,0.057,0.3623,Male,0.086
SAD,SCZ,155,718,0.484,0.444,0.41416,0.247,-0.101,0.073,0.022,0.6007,Male,0.04
SAD,SCZ-Relative,155,66,0.484,0.513,0.88851,0.269,-0.311,-0.021,-0.006,1,Male,-0.029
SAD,SMC,155,44,0.484,0.558,0.25377,0.141,-0.534,-0.197,-0.057,0.4182,Male,-0.074
SAD,SPECIFIC PHOBIA,155,55,0.484,0.494,0.81152,0.271,-0.348,-0.039,-0.012,0.9623,Male,-0.01
Schizoaffective Disorder,SCZ,56,718,0.398,0.444,0.39596,0.153,-0.392,-0.119,-0.035,0.5821,Male,-0.046
Schizoaffective Disorder,SCZ-Relative,56,66,0.398,0.513,0.22938,0.141,-0.581,-0.22,-0.063,0.3947,Male,-0.115
Schizoaffective Disorder,SMC,56,44,0.398,0.558,0.0372,-0.019,-0.828,-0.423,-0.114,0.0894,Male,-0.16
Schizoaffective Disorder,SPECIFIC PHOBIA,56,55,0.398,0.494,0.22158,0.141,-0.614,-0.236,-0.069,0.385,Male,-0.095
SCZ,SCZ-Relative,718,66,0.444,0.513,0.46175,0.158,-0.347,-0.095,-0.028,0.6457,Male,-0.069
SCZ,SMC,718,44,0.444,0.558,0.08879,0.037,-0.574,-0.269,-0.079,0.1823,Male,-0.114
SCZ,SPECIFIC PHOBIA,718,55,0.444,0.494,0.42456,0.162,-0.387,-0.112,-0.033,0.607,Male,-0.049
SCZ-Relative,SMC,66,44,0.513,0.558,0.34037,0.203,-0.57,-0.184,-0.051,0.524,Male,-0.045
SCZ-Relative,SPECIFIC PHOBIA,66,55,0.513,0.494,0.91091,0.343,-0.38,-0.018,-0.005,1,Male,0.02
SMC,SPECIFIC PHOBIA,44,55,0.558,0.494,0.41636,0.566,-0.239,0.163,0.046,0.6014,Male,0.064
