Group 1,Group 2,Sample size G1,Sample size G2,Median centile G1,Median centile G2,P uncorrected,Cohens D lower CI,Cohens D upper CI,Cohens D,Mean group difference,P corrected (BH-FDR),Sex,Median group difference
Anxiety/Phobia,SPECIFIC PHOBIA,1039,159,0.486,0.45,0.59654,0.213,-0.122,0.045,0.013,0.8063,Female,0.037
ASD,Attention & Learning difficulty,381,99,0.486,0.192,0.0002,0.91,0.458,0.684,0.214,0.0009,Female,0.294
ASD,BD,381,111,0.486,0.442,0.32217,0.32,-0.104,0.108,0.034,0.4938,Female,0.044
ASD,Chronic Pain,381,63,0.486,0.413,0.06759,0.513,-0.023,0.245,0.079,0.1364,Female,0.073
ASD,EMCI,381,139,0.486,0.479,0.84532,0.216,-0.174,0.021,0.007,0.9957,Female,0.007
ASD,LMCI,381,216,0.486,0.394,0.001,0.45,0.114,0.282,0.087,0.0037,Female,0.092
ASD,MCI,381,253,0.486,0.406,0.0102,0.369,0.05,0.21,0.068,0.0273,Female,0.08
ASD,MCI-Risk,381,0,0.486,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
ASD,MDD,381,3461,0.486,0.485,0.33757,0.158,-0.053,0.053,0.015,0.5106,Female,0.001
ASD,ND,381,100,0.486,0.205,0.0002,0.886,0.436,0.661,0.208,0.0009,Female,0.281
ASD,OCD,381,74,0.486,0.486,0.70253,0.298,-0.202,0.048,0.015,0.8893,Female,0
ASD,Other,381,117,0.486,0.476,0.58834,0.267,-0.148,0.059,0.018,0.8004,Female,0.01
ASD,OTHER,381,56,0.486,0.289,0.0002,0.853,0.286,0.569,0.182,0.0009,Female,0.197
ASD,Other Psychiatric,381,111,0.486,0.403,0.05059,0.427,0.002,0.215,0.067,0.1102,Female,0.083
ASD,PD,381,67,0.486,0.601,0.09559,0.038,-0.484,-0.223,-0.07,0.1766,Female,-0.115
ASD,SAD,381,150,0.486,0.444,0.24118,0.303,-0.076,0.114,0.035,0.3919,Female,0.042
ASD,Schizoaffective Disorder,381,53,0.486,0.316,0.0004,0.834,0.253,0.544,0.172,0.0017,Female,0.17
ASD,SCZ,381,315,0.486,0.297,0.0002,0.614,0.311,0.462,0.143,0.0009,Female,0.189
ASD,SCZ-Relative,381,138,0.486,0.354,0.0024,0.496,0.104,0.3,0.095,0.0079,Female,0.132
ASD,SMC,381,59,0.486,0.585,0.19018,0.093,-0.458,-0.183,-0.057,0.3209,Female,-0.099
ASD,SPECIFIC PHOBIA,381,159,0.486,0.45,0.29077,0.286,-0.085,0.101,0.032,0.4556,Female,0.036
Attention & Learning difficulty,BD,99,111,0.192,0.442,0.0002,-0.371,-0.931,-0.651,-0.18,0.0009,Female,-0.25
Attention & Learning difficulty,Chronic Pain,99,63,0.192,0.413,0.0036,-0.152,-0.797,-0.474,-0.135,0.0106,Female,-0.22
Attention & Learning difficulty,EMCI,99,139,0.192,0.479,0.0002,-0.488,-1.024,-0.756,-0.207,0.0009,Female,-0.286
Attention & Learning difficulty,LMCI,99,216,0.192,0.394,0.0002,-0.217,-0.7,-0.459,-0.127,0.0009,Female,-0.201
Attention & Learning difficulty,MCI,99,253,0.192,0.406,0.0002,-0.239,-0.711,-0.475,-0.146,0.0009,Female,-0.213
Attention & Learning difficulty,MCI-Risk,99,0,0.192,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Attention & Learning difficulty,MDD,99,3461,0.192,0.485,0.0002,-0.495,-0.896,-0.696,-0.199,0.0009,Female,-0.292
Attention & Learning difficulty,ND,99,100,0.192,0.205,0.86191,0.257,-0.302,-0.023,-0.006,1,Female,-0.012
Attention & Learning difficulty,OCD,99,74,0.192,0.486,0.0002,-0.412,-1.038,-0.725,-0.199,0.0009,Female,-0.293
Attention & Learning difficulty,Other,99,117,0.192,0.476,0.0002,-0.448,-1.003,-0.726,-0.195,0.0009,Female,-0.284
Attention & Learning difficulty,OTHER,99,56,0.192,0.289,0.49755,0.218,-0.443,-0.112,-0.032,0.6986,Female,-0.097
Attention & Learning difficulty,Other Psychiatric,99,111,0.192,0.403,0.0006,-0.261,-0.816,-0.538,-0.147,0.0024,Female,-0.211
Attention & Learning difficulty,PD,99,67,0.192,0.601,0.0002,-0.732,-1.398,-1.065,-0.284,0.0009,Female,-0.409
Attention & Learning difficulty,SAD,99,150,0.192,0.444,0.0002,-0.399,-0.923,-0.661,-0.179,0.0009,Female,-0.252
Attention & Learning difficulty,Schizoaffective Disorder,99,53,0.192,0.316,0.35996,0.181,-0.492,-0.156,-0.042,0.5331,Female,-0.123
Attention & Learning difficulty,SCZ,99,315,0.192,0.297,0.0348,-0.017,-0.471,-0.244,-0.071,0.0804,Female,-0.105
Attention & Learning difficulty,SCZ-Relative,99,138,0.192,0.354,0.0018,-0.157,-0.682,-0.419,-0.119,0.0061,Female,-0.162
Attention & Learning difficulty,SMC,99,59,0.192,0.585,0.0002,-0.704,-1.394,-1.049,-0.271,0.0009,Female,-0.393
Attention & Learning difficulty,SPECIFIC PHOBIA,99,159,0.192,0.45,0.0002,-0.353,-0.868,-0.611,-0.182,0.0009,Female,-0.257
BD,Chronic Pain,111,63,0.442,0.413,0.33897,0.466,-0.158,0.154,0.045,0.5106,Female,0.029
BD,EMCI,111,139,0.442,0.479,0.43736,0.153,-0.349,-0.098,-0.027,0.6317,Female,-0.037
BD,LMCI,111,216,0.442,0.394,0.10599,0.42,-0.041,0.19,0.053,0.1888,Female,0.048
BD,MCI,111,253,0.442,0.406,0.32797,0.333,-0.115,0.109,0.034,0.5005,Female,0.037
BD,MCI-Risk,111,0,0.442,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
BD,MDD,111,3461,0.442,0.485,0.49135,0.124,-0.254,-0.065,-0.019,0.6954,Female,-0.043
BD,ND,111,100,0.442,0.205,0.0002,0.9,0.343,0.621,0.174,0.0009,Female,0.237
BD,OCD,111,74,0.442,0.486,0.65653,0.23,-0.363,-0.066,-0.019,0.8599,Female,-0.043
BD,Other,111,117,0.442,0.476,0.67893,0.205,-0.317,-0.056,-0.015,0.8729,Female,-0.034
BD,OTHER,111,56,0.442,0.289,0.002,0.844,0.187,0.516,0.148,0.0067,Female,0.153
BD,Other Psychiatric,111,111,0.442,0.403,0.36296,0.385,-0.145,0.12,0.033,0.5353,Female,0.039
BD,PD,111,67,0.442,0.601,0.0168,-0.071,-0.687,-0.379,-0.104,0.043,Female,-0.159
BD,SAD,111,150,0.442,0.444,0.9615,0.251,-0.242,0.005,0.001,1,Female,-0.002
BD,Schizoaffective Disorder,111,53,0.442,0.316,0.0034,0.834,0.166,0.5,0.138,0.0103,Female,0.127
BD,SCZ,111,315,0.442,0.297,0.0014,0.595,0.158,0.377,0.11,0.005,Female,0.145
BD,SCZ-Relative,111,138,0.442,0.354,0.10179,0.462,-0.041,0.211,0.061,0.1836,Female,0.088
BD,SMC,111,59,0.442,0.585,0.0318,-0.021,-0.661,-0.341,-0.091,0.0749,Female,-0.143
BD,SPECIFIC PHOBIA,111,159,0.442,0.45,0.9601,0.238,-0.249,-0.005,-0.002,1,Female,-0.008
Chronic Pain,EMCI,63,139,0.413,0.479,0.09519,0.049,-0.552,-0.252,-0.072,0.1766,Female,-0.066
Chronic Pain,LMCI,63,216,0.413,0.394,0.84912,0.311,-0.253,0.029,0.008,0.996,Female,0.019
Chronic Pain,MCI,63,253,0.413,0.406,0.80752,0.243,-0.312,-0.035,-0.011,0.9774,Female,0.007
Chronic Pain,MCI-Risk,63,0,0.413,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,MDD,63,3461,0.413,0.485,0.07419,0.028,-0.47,-0.221,-0.063,0.1455,Female,-0.072
Chronic Pain,ND,63,100,0.413,0.205,0.0054,0.767,0.125,0.446,0.129,0.0153,Female,0.208
Chronic Pain,OCD,63,74,0.413,0.486,0.19878,0.123,-0.557,-0.217,-0.063,0.3326,Female,-0.073
Chronic Pain,Other,63,117,0.413,0.476,0.16898,0.096,-0.522,-0.213,-0.06,0.2893,Female,-0.063
Chronic Pain,OTHER,63,56,0.413,0.289,0.06739,0.708,-0.025,0.341,0.104,0.1364,Female,0.124
Chronic Pain,Other Psychiatric,63,111,0.413,0.403,0.80352,0.272,-0.351,-0.04,-0.011,0.9759,Female,0.01
Chronic Pain,PD,63,67,0.413,0.601,0.004,-0.17,-0.876,-0.523,-0.149,0.0115,Female,-0.188
Chronic Pain,SAD,63,150,0.413,0.444,0.30677,0.142,-0.451,-0.154,-0.043,0.4764,Female,-0.031
Chronic Pain,Schizoaffective Disorder,63,53,0.413,0.316,0.07499,0.695,-0.048,0.324,0.094,0.1462,Female,0.097
Chronic Pain,SCZ,63,315,0.413,0.297,0.10779,0.491,-0.053,0.219,0.065,0.1911,Female,0.116
Chronic Pain,SCZ-Relative,63,138,0.413,0.354,0.73153,0.354,-0.246,0.054,0.016,0.9073,Female,0.059
Chronic Pain,SMC,63,59,0.413,0.585,0.0086,-0.129,-0.857,-0.493,-0.136,0.0236,Female,-0.172
Chronic Pain,SPECIFIC PHOBIA,63,159,0.413,0.45,0.31117,0.145,-0.442,-0.149,-0.046,0.4811,Female,-0.037
EMCI,LMCI,139,216,0.479,0.394,0.009,0.504,0.074,0.289,0.08,0.0245,Female,0.085
EMCI,MCI,139,253,0.479,0.406,0.05359,0.407,-0.009,0.199,0.061,0.1147,Female,0.073
EMCI,MCI-Risk,139,0,0.479,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
EMCI,MDD,139,3461,0.479,0.485,0.71333,0.2,-0.139,0.031,0.009,0.8935,Female,-0.006
EMCI,ND,139,100,0.479,0.205,0.0002,0.992,0.46,0.726,0.201,0.0009,Female,0.274
EMCI,OCD,139,74,0.479,0.486,0.84032,0.315,-0.252,0.031,0.009,0.9931,Female,-0.007
EMCI,Other,139,117,0.479,0.476,0.71313,0.291,-0.203,0.044,0.012,0.8935,Female,0.003
EMCI,OTHER,139,56,0.479,0.289,0.0002,0.938,0.302,0.62,0.176,0.0009,Female,0.19
EMCI,Other Psychiatric,139,111,0.479,0.403,0.08379,0.472,-0.031,0.22,0.061,0.1616,Female,0.076
EMCI,PD,139,67,0.479,0.601,0.05519,0.012,-0.577,-0.282,-0.077,0.1171,Female,-0.122
EMCI,SAD,139,150,0.479,0.444,0.38656,0.337,-0.127,0.105,0.029,0.5677,Female,0.035
EMCI,Schizoaffective Disorder,139,53,0.479,0.316,0.0002,0.93,0.281,0.605,0.166,0.0009,Female,0.163
EMCI,SCZ,139,315,0.479,0.297,0.0002,0.676,0.271,0.474,0.137,0.0009,Female,0.182
EMCI,SCZ-Relative,139,138,0.479,0.354,0.0098,0.546,0.07,0.308,0.088,0.0265,Female,0.125
EMCI,SMC,139,59,0.479,0.585,0.12479,0.067,-0.547,-0.24,-0.064,0.2168,Female,-0.106
EMCI,SPECIFIC PHOBIA,139,159,0.479,0.45,0.47595,0.315,-0.142,0.087,0.026,0.6764,Female,0.029
LMCI,MCI,216,253,0.394,0.406,0.49335,0.118,-0.246,-0.064,-0.019,0.6954,Female,-0.012
LMCI,MCI-Risk,216,0,0.394,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
LMCI,MDD,216,3461,0.394,0.485,0.0002,-0.113,-0.389,-0.251,-0.072,0.0009,Female,-0.091
LMCI,ND,216,100,0.394,0.205,0.0008,0.673,0.193,0.433,0.121,0.0031,Female,0.189
LMCI,OCD,216,74,0.394,0.486,0.05759,0.009,-0.523,-0.257,-0.072,0.1196,Female,-0.092
LMCI,Other,216,117,0.394,0.476,0.0326,-0.022,-0.475,-0.248,-0.068,0.0763,Female,-0.082
LMCI,OTHER,216,56,0.394,0.289,0.0278,0.633,0.04,0.336,0.095,0.0678,Female,0.105
LMCI,Other Psychiatric,216,111,0.394,0.403,0.53715,0.159,-0.301,-0.071,-0.02,0.7394,Female,-0.009
LMCI,PD,216,67,0.394,0.601,0.0002,-0.292,-0.85,-0.571,-0.157,0.0009,Female,-0.207
LMCI,SAD,216,150,0.394,0.444,0.07019,0.022,-0.397,-0.188,-0.052,0.14,Female,-0.05
LMCI,Schizoaffective Disorder,216,53,0.394,0.316,0.0464,0.611,0.005,0.308,0.085,0.1024,Female,0.078
LMCI,SCZ,216,315,0.394,0.297,0.028,0.37,0.022,0.196,0.057,0.0678,Female,0.097
LMCI,SCZ-Relative,216,138,0.394,0.354,0.81632,0.241,-0.188,0.027,0.008,0.9779,Female,0.04
LMCI,SMC,216,59,0.394,0.585,0.001,-0.24,-0.825,-0.532,-0.144,0.0037,Female,-0.191
LMCI,SPECIFIC PHOBIA,216,159,0.394,0.45,0.07219,0.02,-0.392,-0.186,-0.055,0.1424,Female,-0.056
MCI,MCI-Risk,253,0,0.406,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI,MDD,253,3461,0.406,0.485,0.0058,-0.054,-0.309,-0.181,-0.052,0.0162,Female,-0.079
MCI,ND,253,100,0.406,0.205,0.0004,0.687,0.218,0.453,0.14,0.0017,Female,0.201
MCI,OCD,253,74,0.406,0.486,0.20918,0.093,-0.428,-0.168,-0.052,0.3431,Female,-0.08
MCI,Other,253,117,0.406,0.476,0.15418,0.059,-0.381,-0.161,-0.049,0.2653,Female,-0.071
MCI,OTHER,253,56,0.406,0.289,0.015,0.653,0.069,0.361,0.115,0.0393,Female,0.117
MCI,Other Psychiatric,253,111,0.406,0.403,0.9963,0.223,-0.225,-0.001,0,1,Female,0.003
MCI,PD,253,67,0.406,0.601,0.0008,-0.172,-0.717,-0.445,-0.138,0.0031,Female,-0.195
MCI,SAD,253,150,0.406,0.444,0.29737,0.096,-0.31,-0.107,-0.032,0.4639,Female,-0.039
MCI,Schizoaffective Disorder,253,53,0.406,0.316,0.0268,0.633,0.036,0.335,0.105,0.0658,Female,0.09
MCI,SCZ,253,315,0.406,0.297,0.0038,0.414,0.081,0.248,0.076,0.0111,Female,0.108
MCI,SCZ-Relative,253,138,0.406,0.354,0.42036,0.295,-0.122,0.087,0.027,0.6122,Female,0.052
MCI,SMC,253,59,0.406,0.585,0.0046,-0.12,-0.692,-0.406,-0.125,0.0131,Female,-0.179
MCI,SPECIFIC PHOBIA,253,159,0.406,0.45,0.26197,0.088,-0.31,-0.111,-0.035,0.4218,Female,-0.044
MCI-Risk,MDD,0,3461,  NA,0.485,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,ND,0,100,  NA,0.205,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,OCD,0,74,  NA,0.486,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Other,0,117,  NA,0.476,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,OTHER,0,56,  NA,0.289,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Other Psychiatric,0,111,  NA,0.403,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,PD,0,67,  NA,0.601,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SAD,0,150,  NA,0.444,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Schizoaffective Disorder,0,53,  NA,0.316,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SCZ,0,315,  NA,0.297,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SCZ-Relative,0,138,  NA,0.354,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SMC,0,59,  NA,0.585,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SPECIFIC PHOBIA,0,159,  NA,0.45,1, NaN, NaN, NaN, NaN,1,Female,  NA
MDD,ND,3461,100,0.485,0.205,0.0002,0.873,0.474,0.673,0.192,0.0009,Female,0.28
MDD,OCD,3461,74,0.485,0.486,0.9925,0.23,-0.23,0,0,1,Female,-0.001
MDD,Other,3461,117,0.485,0.476,0.92531,0.196,-0.173,0.011,0.003,1,Female,0.009
MDD,OTHER,3461,56,0.485,0.289,0.0002,0.848,0.319,0.584,0.167,0.0009,Female,0.196
MDD,Other Psychiatric,3461,111,0.485,0.403,0.05999,0.371,-0.007,0.182,0.052,0.1239,Female,0.082
MDD,PD,3461,67,0.485,0.601,0.016,-0.057,-0.541,-0.299,-0.085,0.0416,Female,-0.116
MDD,SAD,3461,150,0.485,0.444,0.41016,0.233,-0.094,0.07,0.02,0.5999,Female,0.041
MDD,Schizoaffective Disorder,3461,53,0.485,0.316,0.0002,0.821,0.277,0.549,0.157,0.0009,Female,0.169
MDD,SCZ,3461,315,0.485,0.297,0.0002,0.563,0.331,0.447,0.128,0.0009,Female,0.188
MDD,SCZ-Relative,3461,138,0.485,0.354,0.0016,0.447,0.107,0.277,0.079,0.0056,Female,0.131
MDD,SMC,3461,59,0.485,0.585,0.05539,0.004,-0.511,-0.254,-0.072,0.1171,Female,-0.1
MDD,SPECIFIC PHOBIA,3461,159,0.485,0.45,0.47455,0.218,-0.1,0.059,0.017,0.6764,Female,0.035
ND,OCD,100,74,0.205,0.486,0.0002,-0.381,-1.004,-0.693,-0.192,0.0009,Female,-0.281
ND,Other,100,117,0.205,0.476,0.0002,-0.418,-0.97,-0.694,-0.189,0.0009,Female,-0.272
ND,OTHER,100,56,0.205,0.289,0.59954,0.241,-0.419,-0.089,-0.025,0.8063,Female,-0.084
ND,Other Psychiatric,100,111,0.205,0.403,0.0002,-0.233,-0.786,-0.509,-0.141,0.0009,Female,-0.198
ND,PD,100,67,0.205,0.601,0.0002,-0.694,-1.356,-1.025,-0.278,0.0009,Female,-0.396
ND,SAD,100,150,0.205,0.444,0.0002,-0.371,-0.892,-0.632,-0.173,0.0009,Female,-0.24
ND,Schizoaffective Disorder,100,53,0.205,0.316,0.43616,0.206,-0.466,-0.13,-0.036,0.6317,Female,-0.111
ND,SCZ,100,315,0.205,0.297,0.0484,0.005,-0.447,-0.221,-0.064,0.1062,Female,-0.093
ND,SCZ-Relative,100,138,0.205,0.354,0.003,-0.132,-0.655,-0.394,-0.113,0.0094,Female,-0.149
ND,SMC,100,59,0.205,0.585,0.0002,-0.664,-1.35,-1.007,-0.265,0.0009,Female,-0.38
ND,SPECIFIC PHOBIA,100,159,0.205,0.45,0.0002,-0.329,-0.841,-0.585,-0.175,0.0009,Female,-0.245
OCD,Other,74,117,0.486,0.476,0.93091,0.305,-0.281,0.012,0.003,1,Female,0.009
OCD,OTHER,74,56,0.486,0.289,0.0026,0.938,0.223,0.581,0.167,0.0083,Female,0.197
OCD,Other Psychiatric,74,111,0.486,0.403,0.20838,0.485,-0.108,0.188,0.052,0.3431,Female,0.082
OCD,PD,74,67,0.486,0.601,0.06199,0.019,-0.652,-0.316,-0.085,0.1273,Female,-0.115
OCD,SAD,74,150,0.486,0.444,0.61214,0.353,-0.207,0.073,0.02,0.8139,Female,0.041
OCD,Schizoaffective Disorder,74,53,0.486,0.316,0.0028,0.938,0.212,0.575,0.157,0.0089,Female,0.17
OCD,SCZ,74,315,0.486,0.297,0.0012,0.696,0.185,0.44,0.128,0.0043,Female,0.188
OCD,SCZ-Relative,74,138,0.486,0.354,0.05639,0.56,-0.01,0.275,0.079,0.1178,Female,0.132
OCD,SMC,74,59,0.486,0.585,0.10839,0.069,-0.625,-0.278,-0.072,0.1912,Female,-0.099
OCD,SPECIFIC PHOBIA,74,159,0.486,0.45,0.67893,0.334,-0.221,0.056,0.017,0.8729,Female,0.036
Other,OTHER,117,56,0.476,0.289,0.0014,0.914,0.261,0.588,0.164,0.005,Female,0.187
Other,Other Psychiatric,117,111,0.476,0.403,0.17198,0.441,-0.082,0.18,0.049,0.293,Female,0.073
Other,PD,117,67,0.476,0.601,0.0302,-0.03,-0.638,-0.334,-0.089,0.0716,Female,-0.125
Other,SAD,117,150,0.476,0.444,0.61454,0.305,-0.181,0.062,0.017,0.814,Female,0.032
Other,Schizoaffective Disorder,117,53,0.476,0.316,0.0008,0.907,0.242,0.575,0.154,0.0031,Female,0.161
Other,SCZ,117,315,0.476,0.297,0.0002,0.65,0.22,0.435,0.125,0.0009,Female,0.179
Other,SCZ-Relative,117,138,0.476,0.354,0.034,0.518,0.021,0.269,0.076,0.079,Female,0.122
Other,SMC,117,59,0.476,0.585,0.06799,0.023,-0.61,-0.293,-0.076,0.1364,Female,-0.109
Other,SPECIFIC PHOBIA,117,159,0.476,0.45,0.68913,0.287,-0.193,0.047,0.014,0.8828,Female,0.027
OTHER,Other Psychiatric,56,111,0.289,0.403,0.0138,-0.08,-0.733,-0.407,-0.115,0.0364,Female,-0.114
OTHER,PD,56,67,0.289,0.601,0.0002,-0.528,-1.28,-0.904,-0.252,0.0009,Female,-0.312
OTHER,SAD,56,150,0.289,0.444,0.0006,-0.215,-0.841,-0.528,-0.147,0.0024,Female,-0.155
OTHER,Schizoaffective Disorder,56,53,0.289,0.316,0.85131,0.344,-0.416,-0.036,-0.01,0.996,Female,-0.027
OTHER,SCZ,56,315,0.289,0.297,0.35616,0.154,-0.417,-0.132,-0.039,0.5306,Female,-0.008
OTHER,SCZ-Relative,56,138,0.289,0.354,0.06379,0.017,-0.61,-0.296,-0.088,0.1302,Female,-0.065
OTHER,SMC,56,59,0.289,0.585,0.0002,-0.502,-1.277,-0.89,-0.239,0.0009,Female,-0.296
OTHER,SPECIFIC PHOBIA,56,159,0.289,0.45,0.0026,-0.175,-0.794,-0.484,-0.15,0.0083,Female,-0.161
Other Psychiatric,PD,111,67,0.403,0.601,0.0018,-0.2,-0.82,-0.51,-0.137,0.0061,Female,-0.198
Other Psychiatric,SAD,111,150,0.403,0.444,0.34757,0.129,-0.365,-0.118,-0.032,0.5213,Female,-0.041
Other Psychiatric,Schizoaffective Disorder,111,53,0.403,0.316,0.0254,0.719,0.054,0.387,0.105,0.0632,Female,0.087
Other Psychiatric,SCZ,111,315,0.403,0.297,0.0172,0.482,0.046,0.264,0.076,0.0437,Female,0.106
Other Psychiatric,SCZ-Relative,111,138,0.403,0.354,0.45955,0.347,-0.155,0.096,0.027,0.6584,Female,0.049
Other Psychiatric,SMC,111,59,0.403,0.585,0.004,-0.153,-0.797,-0.475,-0.124,0.0115,Female,-0.182
Other Psychiatric,SPECIFIC PHOBIA,111,159,0.403,0.45,0.33677,0.127,-0.361,-0.117,-0.035,0.5106,Female,-0.047
PD,SAD,67,150,0.601,0.444,0.0056,0.686,0.102,0.394,0.105,0.0157,Female,0.157
PD,Schizoaffective Disorder,67,53,0.601,0.316,0.0002,1.305,0.54,0.922,0.242,0.0009,Female,0.285
PD,SCZ,67,315,0.601,0.297,0.0002,1.01,0.47,0.74,0.214,0.0009,Female,0.304
PD,SCZ-Relative,67,138,0.601,0.354,0.0004,0.88,0.282,0.581,0.165,0.0017,Female,0.247
PD,SMC,67,59,0.601,0.585,0.77272,0.406,-0.301,0.052,0.013,0.945,Female,0.016
PD,SPECIFIC PHOBIA,67,159,0.601,0.45,0.0186,0.632,0.054,0.343,0.102,0.0466,Female,0.151
SAD,Schizoaffective Disorder,150,53,0.444,0.316,0.0026,0.828,0.19,0.509,0.137,0.0083,Female,0.129
SAD,SCZ,150,315,0.444,0.297,0.0004,0.574,0.181,0.378,0.108,0.0017,Female,0.147
SAD,SCZ-Relative,150,138,0.444,0.354,0.07119,0.444,-0.022,0.211,0.059,0.1412,Female,0.09
SAD,SMC,150,59,0.444,0.585,0.0264,-0.049,-0.658,-0.354,-0.092,0.0652,Female,-0.141
SAD,SPECIFIC PHOBIA,150,159,0.444,0.45,0.93291,0.214,-0.234,-0.01,-0.003,1,Female,-0.005
Schizoaffective Disorder,SCZ,53,315,0.316,0.297,0.50215,0.193,-0.391,-0.099,-0.029,0.7017,Female,0.018
Schizoaffective Disorder,SCZ-Relative,53,138,0.316,0.354,0.10199,0.049,-0.59,-0.271,-0.078,0.1836,Female,-0.038
Schizoaffective Disorder,SMC,53,59,0.316,0.585,0.0002,-0.522,-1.311,-0.916,-0.229,0.0009,Female,-0.269
Schizoaffective Disorder,SPECIFIC PHOBIA,53,159,0.316,0.45,0.0024,-0.147,-0.779,-0.463,-0.14,0.0079,Female,-0.134
SCZ,SCZ-Relative,315,138,0.297,0.354,0.09739,0.035,-0.367,-0.166,-0.049,0.1775,Female,-0.057
SCZ,SMC,315,59,0.297,0.585,0.0002,-0.418,-0.985,-0.702,-0.201,0.0009,Female,-0.288
SCZ,SPECIFIC PHOBIA,315,159,0.297,0.45,0.0004,-0.177,-0.562,-0.37,-0.111,0.0017,Female,-0.152
SCZ-Relative,SMC,138,59,0.354,0.585,0.0004,-0.234,-0.857,-0.546,-0.152,0.0017,Female,-0.231
SCZ-Relative,SPECIFIC PHOBIA,138,159,0.354,0.45,0.08159,0.025,-0.434,-0.205,-0.062,0.1582,Female,-0.096
SMC,SPECIFIC PHOBIA,59,159,0.585,0.45,0.05119,0.606,0.002,0.304,0.089,0.1102,Female,0.135
CN,ABNORMAL VENTRICAL,38248,107,0.49,0.438,0.39616,0.272,-0.108,0.082,0.023,0.6099,Male,0.052
CN,AD,38248,458,0.49,0.28,0.0002,0.514,0.33,0.422,0.121,0.0014,Male,0.21
CN,ADHD,38248,885,0.49,0.362,0.0002,0.431,0.298,0.364,0.104,0.0014,Male,0.129
CN,Anorexia/Bulima,38248,3,0.49,0.688,0.62354,0.834,-1.429,-0.297,-0.085,0.7901,Male,-0.198
CN,Anxiety/Phobia,38248,589,0.49,0.54,0.004,-0.037,-0.2,-0.119,-0.034,0.0165,Male,-0.05
CN,ASD,38248,1628,0.49,0.467,0.0026,0.123,0.024,0.073,0.021,0.0119,Male,0.023
CN,Attention & Learning difficulty,38248,227,0.49,0.239,0.0002,0.704,0.443,0.574,0.164,0.0014,Male,0.251
CN,BD,38248,97,0.49,0.493,0.77572,0.171,-0.228,-0.029,-0.008,0.9106,Male,-0.003
CN,Chronic Pain,38248,59,0.49,0.363,0.0154,0.567,0.057,0.312,0.089,0.0496,Male,0.127
CN,EMCI,38248,170,0.49,0.528,0.24718,0.063,-0.238,-0.087,-0.025,0.4399,Male,-0.038
CN,LMCI,38248,341,0.49,0.435,0.0388,0.219,0.006,0.113,0.032,0.1032,Male,0.055
CN,MCI,38248,197,0.49,0.47,0.10559,0.254,-0.026,0.114,0.033,0.2274,Male,0.02
CN,MCI-Risk,38248,0,0.49,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
CN,MDD,38248,1789,0.49,0.519,0.0002,-0.048,-0.143,-0.096,-0.027,0.0014,Male,-0.029
CN,ND,38248,74,0.49,0.315,0.0002,0.665,0.209,0.437,0.125,0.0014,Male,0.175
CN,OCD,38248,84,0.49,0.412,0.0456,0.429,0.001,0.215,0.061,0.1151,Male,0.078
CN,Other,38248,39,0.49,0.579,0.29557,0.149,-0.479,-0.165,-0.047,0.4987,Male,-0.089
CN,OTHER,38248,43,0.49,0.401,0.17718,0.507,-0.091,0.208,0.059,0.3451,Male,0.089
CN,Other Psychiatric,38248,142,0.49,0.313,0.0002,0.518,0.188,0.353,0.101,0.0014,Male,0.177
CN,PD,38248,136,0.49,0.599,0.0006,-0.164,-0.501,-0.333,-0.095,0.0036,Male,-0.109
CN,SAD,38248,155,0.49,0.489,0.60714,0.199,-0.116,0.041,0.012,0.7749,Male,0.002
CN,Schizoaffective Disorder,38248,56,0.49,0.351,0.016,0.586,0.062,0.324,0.093,0.051,Male,0.14
CN,SCZ,38248,718,0.49,0.387,0.0002,0.378,0.23,0.304,0.087,0.0014,Male,0.103
CN,SCZ-Relative,38248,66,0.49,0.405,0.59434,0.307,-0.176,0.065,0.019,0.768,Male,0.085
CN,SMC,38248,44,0.49,0.508,0.41856,0.178,-0.414,-0.118,-0.034,0.6278,Male,-0.018
CN,SPECIFIC PHOBIA,38248,55,0.49,0.445,0.88511,0.245,-0.284,-0.02,-0.006,0.999,Male,0.046
